BuildingID,BuildingName,BuildingType,Town,Latitude,Longitude,Technology,Vendor,Installation Date,On Air Date,BTS Present,BTS Name,MAIN FAT,Switch,BTS SiteID,Location,Status,SwitchIP
NBI140965,Westminister House,Multi-Tenancy,Nairobi,-1.28446,36.82236,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kenyatta Avenue,,
ELD142463,Weston Arcade,Multi-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Ronald Ngala Steet,,
NBI240197,WESTON HOTEL,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,12C,Huawei S3300,,Langata Road Opp Wilson Airport,Installed,
NKR140663,Westside Mall,Multi-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,96C FDT,,,Kenyatta Avenue,Installed,
NBI542668,Westside Tower,Multi-Tenancy,Nairobi,,,Fiber,Huawei,16/06/2018 16:53,16/06/2018 16:53,,,,,,Lower Kabete-NEXT the Pavilion,Installed,
MER142088,Westwind Annex Plaza,Multi-Tenancy,Meru,,,Fiber,Kinde,01/01/1900 00:00,01/01/1900 00:00,,,,,,Meru-Nrb Highway,,
MER142242,WESTWIND PLAZA,Multi-Tenancy,Meru,,,Fiber,Kinde,27/08/2017 21:34,01/01/1900 00:00,No,,,,,TOM MBOYA,Installed,
NBI241153,WESTWOOD,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,GEN MATHENGE DRIVE,,10.163.70.204
KSM141302,Whirlspring Hotel,Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,SPLICE BOX,,,Kisumu,,
NBI143426,White Angle House,Multi-Tenancy,Nairobi,-1.283211,36.8271,Fiber,Thrust Bore Techniques (TBT),01/01/1900 00:00,01/01/1900 00:00,,,,,,sheik Karume rd,,
NBI143133,WHITE ASH SHOPPING CENTRE COMPLEX,Multi-Tenancy,Nairobi,-1.2834279,36.81951082,Fiber,Adrian Limited,01/01/1900 00:00,01/01/1900 00:00,,,,,,MUINDI MBINGU STREET,,
NKR140783,White House,Single-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Mburu Gichua Road,Installed,
NBI542224,White Rabbit Ventures,Single-Tenancy,Nairobi,,,Fiber,Huawei,27/05/2017 13:14,01/01/1900 00:00,No,,,AR169F,,Westlands,Installed,10.215.27.216/31
NYR143192,WHITE RHINO,Multi-Tenancy,Nyeri,,NYR143191,Fiber,Masaba Services,01/01/1900 00:00,01/01/1900 00:00,,,,,,KIMATHI HOUSE,,
NBI343246,WHITE STAR LOGISTICS,Multi-Tenancy,Nairobi,s 01 19 04.25,E 36 54 05 96,Fiber,Adrian Limited,12/10/2018 15:20,12/10/2018 15:20,,,,,,"Tasia 1 next to Salima Court, Fedha Estate",Installed,
NBI240231,Whitefield Place,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,"Westlands, School Lane road",,
RON143162,WIFI-YETU RONGO,Single-Tenancy,Rongo,,,Fiber,Camusat,01/01/1900 00:00,01/01/1900 00:00,,,,,,RONGO,,
MBS341080,Wild Waters,Single-Tenancy,Mombasa,S04.04031,E039.70393,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Links Road-Nyali,Installed,
LAM110343,Wild Wide Fund Mkokoni _ NDAU,Single-Tenancy,Lamu,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Radwin - Winlink 2000,,MKOKONI KWS CAMP - LAMU,,172.17.109.109
NVS143140,Wildfire Flowers,Single-Tenancy,Naivasha,E36.433337,S00.771540,Fiber,Geonet Technologies,18/12/2018 16:17,18/12/2018 16:17,No,,ATB,,,Moi south lake road,Installed,
NBI340675,Wilken House,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,12C,AR169F,,Wilson Airport,Installed,10.163.177.110
NBI240137,Williamson House,Multi-Tenancy,Nairobi,-1.294442,36.808984,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Fourth Ngong Ave,Installed,
NKR140786,Wilmur House,Multi-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,96C FDT,,,Kenyatta Avenue,Installed,
NBI340562,Wilson Business Park,Multi-Tenancy,Nairobi,-1.316927°,36.815187°,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,,,,Langata road,,
NBI140301,Windsor House,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Junction of University Way/Muindi Mbingu Street opposite Central Police Station,,
NBI530177,Windsorview Estate_Wimax,Single-Tenancy,Nairobi,"1°13'5.44""S","36°51'54.95""E",Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Windsorview Estate,,Cisco ME3400,Windsorview Estate,Garden Estate,,172.17.121.11
ELD142455,Winstar Hotel,Single-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Moi Street,,
NKR110592,WL1202 NAKURU KBC_RVR NAKURU,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,KBC_Nakuru,,Cisco ME3400,KBC_Nakuru,NAKURU,,172.17.98.2
NKR110502,WL1202_SEVEN SEAS TECHNOLOGIES LTD-NAKURU,Single-Tenancy,Nakuru,00 15 37.75 S,036 5 16.89 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,KBC_Nakuru,,Cisco ME3400,KBC_Nakuru,Nakuru,,172.17.98.2
NKR110951,WL1203_OVERDRIVE CONSULTANTS-CMCRA NKR,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,Nakuru,,
NVS211009,WL1207 DELAMERE-95035085 TRANSMARA ENT,Single-Tenancy,Naivasha,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,DELAMERE,,
NJO210209,WL1210 NJORO EXCHANGE,Single-Tenancy,Njoro,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Njoro_Exchange,,,Njoro_Exchange,NJORO,,
NJO170084,WL1210_NJORO EXCHANGE_WIMAX 16e,Single-Tenancy,Njoro,-0.328535,35.941633,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Njoro_Exchange_WMX,,Cisco ME3400,Njoro_Exchange_WMX,Njoro,,172.17.98.10
NKR110220,WL1212_CARGILL KENYA LIMITED-NAKURU SECONDARY,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Lanet,,,Lanet,Lanet,,
GIL310624,WL1214_KARIANDUSI,Single-Tenancy,Gilgil,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KARIANDUSI,,
NKR170129,WL1215_CALTEX NAKURU_WIMAX 16e,Single-Tenancy,Nakuru,-0.281595,36.096637,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Caltex Nakuru,,Cisco ME3400,Caltex Nakuru,Nakuru,,172.17.98.16
MOL111002,WL1218_KWFT MOLO,Single-Tenancy,Molo,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Molo_Post_Office,,,Molo_Post_Office,Molo,,
OLK110949,WL1220_EAST AFRICAN GROWERS LTD-MAHEE FARM,Single-Tenancy,Ol Kalou,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Wanjohi_hilltop_HUB,,,Wanjohi_hilltop_HUB,Ol Kalou,,
OLK110305,WL1221_KINDE ENGINEERING LIMITED-COUNTY HEALTH SERVICES,Single-Tenancy,Ol Kalou,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Olkalau,,Huawei S3300,Olkalau,Ol Kalau,,172.17.145.9
OLK120143,WL1221_OLKALOU SEC 2 CERAGON HUB,Single-Tenancy,Ol Kalou,00 56 16.53 S,037 7 35.97 E,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,Yes,Ol_Kalou,,Huawei S3300,Ol_Kalou,OL KALOU,,172.17.146.55
OLN110695,WL1223 OLENGURUONE_CHAI SACCO OLENGURUONE,Single-Tenancy,Olenguruone,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,OLENGURUONE,,
KCO170143,WL1227_KERICHO NORTH_WIMAX 16e,Single-Tenancy,Kericho,-0.33659,35.321065,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Kericho North,,Cisco ME3400,Kericho North,Kericho North,,172.17.116.14
KCO170099,WL1229_SAOSA TEA ESTATE_WIMAX 16e,Single-Tenancy,Kericho,-0.416861,35.306342,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Saosa Tea Estate,,Cisco ME3400,Saosa Tea Estate,Saosa Tea Estate,,172.17.116.16
KCO211355,WL1233-TELWET_95029155_MOGENI_TEA_IKONGE,Single-Tenancy,Kericho,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Tulwet,,,Tulwet,Telwet,,172.17.116.209
KCO110738,WL1235_KAPKATET,Single-Tenancy,Kericho,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KAPKATET,,
SOT110253,WL1235_SASINI LTD SOTIK,Single-Tenancy,Sotik,00 37 51.63 S,035 11 30.82 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kapkatet,,,Kapkatet,Sotik,,
SOT110696,WL1236 SOTIK_CHAI SACCO SOTIK,Single-Tenancy,Sotik,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,sotik,,
BUR111609,WL1236_BURETI  TECHNICAL INSTITUTE,Single-Tenancy,Bureti,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Sotik,,
KCO111172,WL1238_SAHARA  GARDENS LIMITED,Single-Tenancy,Kericho,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,Mutarakwa,,
NKR110351,wl1241_Mogotio_Town,Multi-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mogotio,,
KCO111008,WL1244 KERICHO MAJENGO-NBK KERICHO,Single-Tenancy,Kericho,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,KERICHO,,172.17.116.2
KCO110273,WL1244_95021278- ICRH- KERICHO TEA HOTEL,Single-Tenancy,Kericho,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kericho Majengo,,Cisco ME3400,Kericho Majengo,Kericho,,172.17.116.2
KCO110490,WL1244_CHASE BANK KENYA LTD-KERICHO PRIMARY,Single-Tenancy,Kericho,00 21 56.71 S,035 17 21.83 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kericho Majengo,,Cisco ME3400,Kericho Majengo,Kericho,,172.17.116.2
KCO160020,WL1244_KERICHO MAJENGO - AAR INSURANCE LTD-KERICHO,Single-Tenancy,Kericho,,,Cable (To BTS),Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,KERICHO,,
KCO170142,WL1244_KERICHO MAJENGO_WIMAX 16e,Single-Tenancy,Kericho,-0.365754,35.289397,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Kericho Majengo,,Cisco ME3400,Kericho Majengo,Kericho Majengo,,172.17.116.2
KCO110646,WL1244_MINISTRY OF DEVOLUTION-KERICHO HUDUMA CENTRE,Single-Tenancy,Kericho,00 21 56.71 S,035 17 21.83 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kericho Majengo,,Cisco ME3400,Kericho Majengo,Kericho,,172.17.116.2
NKR110595,WL1247 NAKURU INDUSTRIAL_PAN AFRICAN TRUCKS,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Nakuru Industrial,,Cisco ME3400,Nakuru Industrial,NAKURU,,172.17.98.12
NKR110770,WL1247_BIDCO AFRICA LIMITED NAKURU,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Nakuru_Industrial_WMX,,Cisco ME3400,Nakuru_Industrial_WMX,Nakuru,,172.17.98.12
NKR170154,WL1247_NAKURU INDUSTRIAL_WIMAX 16e,Single-Tenancy,Nakuru,-0.280762,36.055525,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Nakuru Industrial,,Cisco ME3400,Nakuru Industrial,Nakuru,,172.17.98.12
NKR170155,WL1251_NAKURU KENYATTA AVENUE_WIMAX 16e,Single-Tenancy,Nakuru,-0.286872,36.064414,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,Nakuru,,172.17.98.40
NKR110888,WL1251_NURU PALACE HOTEL LTD,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Nakuru_Kenyatta_Avenue,,Cisco ME3400,Nakuru_Kenyatta_Avenue,Nakuru,,172.17.98.40
NKR110175,WL1259_95019505-JTL KPC SINENDET,Single-Tenancy,Nakuru,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mau Summit,,Radwin - Winlink 2000,Mau Summit,Mau Summit,,
KSM120186,WL1270_KODUMO EAST CERAGON HUB,Single-Tenancy,Kisumu,,,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,Kodumo,,172.17.90.65
KSM111157,WL1270_SAFARICOM LTD-RO SONDU CAREDESK,Single-Tenancy,Kisumu,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Huawei S3300,,Sondu,,172.17.90.65
KIS110598,WL1273 NYANCHWA HILL_NAIVAS KISII,Single-Tenancy,Kisii Central,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KISII,,
KIS170144,WL1274_KISII TOWN_WIMAX 16e,Single-Tenancy,Kisii Central,-0.676004,34.771887,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Kisii Town,,Cisco ME3400,Kisii Town,Kisii Town,,172.17.96.6
KIS310904,WL1275_KAMAGAMBO,Single-Tenancy,Kisii Central,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kamagambo,,,Kamagambo,Kisii,,
KIS110361,WL1280_JUBILEE INSURANCE KISII,Single-Tenancy,Kisii Central,00 40 12.66 S,034 46 14.01 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kisii Nyachae Flats,,,Kisii Nyachae Flats,KISII,,
KIS110550,WL1280_KISII NYACHAE FLATS_MOH KISII,Single-Tenancy,Kisii Central,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KISII CENTRAL,,
KIS110637,WL1280_NIC BANK KISII,Single-Tenancy,Kisii Central,00 40 12.66 S,034 46 14.01 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,Kisii,,
KIS111216,WL1281_DEDAN OIMBO ONDIEKI,Single-Tenancy,Kisii Central,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3800,,Kisii,,172.17.96.2
NYM170085,WL1282_NYAMIRA_WIMAX 16e,Single-Tenancy,Nyamira,-0.557126,34.927445,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Nyamira,,Cisco ME3400,Nyamira,Nyamira,,172.17.96.4
KIS111123,WL1284_CELEX ENGINEERING LIMITED,Single-Tenancy,Kisii Central,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,Sameta,,172.17.96.13
GUC110683,WL1284_SEVEN SEAS TECHNOLOGIES- MOH GUCHA,Single-Tenancy,Gucha,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Sameta market,,Cisco ME3400,Sameta market,Gucha Kisii,,172.17.96.13
ISB111217,WL1286 ISEBANIA-MTN KENTRADE,Single-Tenancy,Isibania,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,ISEBANIA,,
ISB120039,WL1286_Isebania Town_Ceragon,Single-Tenancy,Isibania,01 14 19.44 S,034 28 42.77 E,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,Isebania,Installed,172.17.96.38
KEH110670,WL12876 KEHANCHA_MOH KEHANCHA,Single-Tenancy,Kehancha,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KEHANCHA,,
